longitude,latitude,floor,buildingid,spaceid,relativeposition,userid,phoneid,timestamp,validation
-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,0
-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717061,0
-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717254,0
-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717398,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717463,0
-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717496,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717550,0
-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371719999,0
-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720070,0
-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720033,0
-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720102,0
-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720209,0
-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720141,0
-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720174,0
-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720243,0
-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720283,0
-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720375,0
-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720313,0
-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720345,0
-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720616,0
-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720501,0
-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720579,0
-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720446,0
-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720655,0
-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720720,0
-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720759,0
-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720788,0
-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720885,0
-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720915,0
-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720822,0
-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720953,0
-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720855,0
-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721112,0
-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721076,0
-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,0
-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721042,0
-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721274,0
-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721208,0
-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721306,0
-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721153,0
-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721246,0
-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721423,0
-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721452,0
-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721348,0
-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721391,0
-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721584,0
-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721621,0
-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721518,0
-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721549,0
-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721485,0
-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713642,0
-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721651,0
-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713682,0
-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721686,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713875,0
-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713799,0
-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713833,0
-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713767,0
-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713724,0
-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714192,0
-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714119,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714086,0
-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714158,0
-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714347,0
-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714298,0
-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714385,0
-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714424,0
-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714501,0
-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714723,0
-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714650,0
-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714547,0
-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714459,0
-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,0
-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714839,0
-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714821,0
-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714752,0
-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714911,0
-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714937,0
-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714870,0
-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714984,0
-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715124,0
-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715073,0
-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715250,0
-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715218,0
-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715032,0
-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715365,0
-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715295,0
-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715408,0
-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715442,0
-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715550,0
-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715827,0
-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715765,0
-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715520,0
-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715481,0
-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715870,0
-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715892,0
-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715931,0
-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715963,0
-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716151,0
-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716627,0
-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716753,0
-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716710,0
-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716682,0
-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716888,0
-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716789,0
-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716849,0
-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716818,0
-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717063,0
-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716926,0
-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717256,0
-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717032,0
-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717464,0
-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717399,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717551,0
-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717497,0
-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720071,0
-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720034,0
-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720001,0
-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720103,0
-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720143,0
-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720211,0
-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720285,0
-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720245,0
-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720175,0
-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720377,0
-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720503,0
-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720314,0
-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720448,0
-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720346,0
-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720656,0
-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720581,0
-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720617,0
-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720715,0
-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720856,0
-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720761,0
-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720789,0
-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720824,0
-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720887,0
-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,0
-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720917,0
-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721044,0
-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720955,0
-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721209,0
-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721114,0
-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721077,0
-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721242,0
-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721152,0
-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721350,0
-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721275,0
-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721307,0
-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721393,0
-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721453,0
-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721550,0
-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721424,0
-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721519,0
-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721486,0
-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721687,0
-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721586,0
-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721652,0
-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721623,0
-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713800,0
-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713726,0
-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713768,0
-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713643,0
-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713684,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714087,0
-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713834,0
-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714120,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713876,0
-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714348,0
-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714300,0
-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714159,0
-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714193,0
-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714502,0
-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714549,0
-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714460,0
-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714426,0
-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714386,0
-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714651,0
-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,0
-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714722,0
-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714753,0
-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714912,0
-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714823,0
-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714872,0
-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714840,0
-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714939,0
-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715033,0
-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714985,0
-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715126,0
-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715075,0
-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715252,0
-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715296,0
-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715409,0
-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715366,0
-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715220,0
-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715521,0
-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715444,0
-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715552,0
-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715483,0
-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715767,0
-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715868,0
-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715897,0
-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715933,0
-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715828,0
-7457.242100000381,4864853.930299997,2,1,216,2,2,23,1371716117,0
-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716146,0
-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715965,0
-7461.524049259721,4864852.0464766035,2,1,217,1,2,23,1371716202,0
-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716712,0
-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716629,0
-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716755,0
-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716683,0
-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716790,0
-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716928,0
-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716850,0
-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716889,0
-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716819,0
-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717034,0
-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717257,0
-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716975,0
-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717064,0
-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717498,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717466,0
-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717553,0
-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717401,0
-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720002,0
-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720105,0
-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720073,0
-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720036,0
-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720144,0
-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720246,0
-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720212,0
-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720286,0
-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720177,0
-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720316,0
-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720504,0
-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720449,0
-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720348,0
-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720378,0
-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720714,0
-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720619,0
-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720582,0
-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720657,0
-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720857,0
-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720791,0
-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720762,0
-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720825,0
-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720889,0
-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720998,0
-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721045,0
-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720956,0
-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720918,0
-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721211,0
-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721115,0
-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721153,0
-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721079,0
-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721351,0
-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721244,0
-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721277,0
-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721308,0
-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721521,0
-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721488,0
-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721455,0
-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721426,0
-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721394,0
-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721624,0
-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721654,0
-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721551,0
-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721587,0
-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713727,0
-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713645,0
-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713685,0
-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721689,0
-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713769,0
-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713836,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713877,0
-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714089,0
-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713801,0
-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714195,0
-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714301,0
-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714122,0
-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714161,0
-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714387,0
-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714427,0
-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714349,0
-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714462,0
-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714503,0
-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714550,0
-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714754,0
-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714824,0
-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714793,0
-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714940,0
-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714914,0
-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714987,0
-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714842,0
-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714878,0
-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715127,0
-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715076,0
-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715221,0
-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715035,0
-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715298,0
-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715253,0
-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715410,0
-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715445,0
-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715368,0
-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715484,0
-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715768,0
-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715553,0
-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715523,0
-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715868,0
